y_actual,y_pred,y_prob,top_3_features
0,0,0.0045657842,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.028512282,"['Status_Scores', 'Discount_Amount', 'Sustainability_Score']"
0,0,0.0015803138,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.017674888,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.9536844,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.03242579,"['Status_Scores', 'Sustainability_Score', 'Discount_Amount']"
0,0,0.0017032607,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.7055371,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0025982056,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.0031023503,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0034381677,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0015118856,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.038591016,"['Status_Scores', 'Band_Band D', 'Total_Net_Paid']"
0,0,0.00048416184,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.00067630067,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0061836704,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.015304437,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0005993302,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.0014509741,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.676475,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.003470542,"['Status_Scores', 'Band_Band F', 'Payment_Timeframe']"
0,0,0.030850574,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.0051659513,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.004283902,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.0025559003,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.016229618,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0028664663,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0025210427,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.025247976,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.0039063594,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.012123675,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0043227584,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0023481124,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.005530266,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.003948744,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.20844312,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.01693454,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0068304823,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.102179945,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.020317623,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.96907514,"['Status_Scores', 'Payment_Timeframe', 'Band_Band E']"
0,0,0.0011116158,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.06993071,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.0012645328,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.41096613,"['Payment_Timeframe', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.010411109,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.006685269,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,1,0.9783524,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
1,0,0.1536949,"['Status_Scores', 'Payment_Timeframe', 'Band_Band D']"
0,0,0.0053014676,"['Status_Scores', 'Sustainability_Score', 'Band_Band G']"
0,0,0.015957475,"['Status_Scores', 'Tenure_Years', 'Total_Net_Paid']"
0,0,0.008317159,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.024891095,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.007215548,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0005370365,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.9712634,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.0129698,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.01006315,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0053300457,"['Status_Scores', 'Auto_Renewal_Score', 'Tenure_Years']"
0,0,0.0006646152,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.010365348,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.034098838,"['Status_Scores', 'Discount_Amount', 'Total_Net_Paid']"
0,0,0.041451737,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.11821781,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.6851165,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.0013195171,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.00867574,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.013599946,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
1,1,0.9995788,"['Discount_Amount', 'Payment_Timeframe', 'Status_Scores']"
0,0,0.031532332,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,1,0.9910676,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.32674158,"['Status_Scores', 'Band_Band B', 'Total_Net_Paid']"
0,0,0.06949101,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0071150693,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.009785239,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.036280036,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
1,1,0.9130617,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.090192914,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.018068617,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0051958663,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.092238516,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
1,1,0.9934248,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.2692784,"['Status_Scores', 'Discount_Amount', 'Payment_Timeframe']"
0,0,0.02241066,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.002159697,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.003851123,"['Status_Scores', 'Tenure_Years', 'Sustainability_Score']"
0,0,0.015856571,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.058659095,"['Status_Scores', 'Total_Net_Paid', 'Customer_Response_Risk_Low Risk']"
0,0,0.028702779,"['Status_Scores', 'Discount_Amount', 'Sustainability_Score']"
0,0,0.0015406266,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.098951645,"['Payment_Timeframe', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.26642177,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.05664868,"['Status_Scores', 'Total_Net_Paid', 'Band_Band D']"
0,0,0.003716495,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.023802228,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.051395293,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.078264505,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.021702282,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.024802802,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.40317115,"['Total_Net_Paid', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.013908133,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
1,1,0.8979465,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.003790541,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0015937559,"['Sustainability_Score', 'Status_Scores', 'Band_Group']"
1,1,0.92072386,"['Status_Scores', 'Band_Band B', 'Payment_Timeframe']"
0,0,0.0017317027,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.042048864,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0031908583,"['Sustainability_Score', 'Status_Scores', 'Auto_Renewal_Score']"
0,0,0.35736465,"['Status_Scores', 'Band_Group', 'Payment_Timeframe']"
0,0,0.0051315445,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.049833845,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.08629934,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.008862484,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0053488826,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.00035663764,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.9540989,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.0014011906,"['Status_Scores', 'Auto_Renewal_Score', 'Tenure_Years']"
0,0,0.033056658,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.08405135,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.05918234,"['Tenure_Years', 'Payment_Timeframe', 'Status_Scores']"
0,1,0.9752715,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0117908595,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0066652964,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.423179,"['Status_Scores', 'Band_Band F', 'Payment_Timeframe']"
0,0,0.056794267,"['Status_Scores', 'Band_Band F', 'Payment_Timeframe']"
0,0,0.25459287,"['Status_Scores', 'Total_Net_Paid', 'Band_Band C1']"
0,0,0.028484084,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.026266444,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
0,0,0.01955599,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.009908135,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0025322684,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.44753018,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0019086628,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0030969854,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.0017572958,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0067178486,"['Status_Scores', 'Auto_Renewal_Score', 'Payment_Timeframe']"
1,1,0.9629325,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
1,1,0.94481087,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
1,0,0.7686224,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0018785445,"['Status_Scores', 'Auto_Renewal_Score', 'Tenure_Years']"
0,0,0.017131584,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.008205769,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.9941518,"['Status_Scores', 'Discount_Amount', 'Total_Net_Paid']"
0,0,0.4912495,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
1,1,0.9304068,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0032398722,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.001331708,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.011011027,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.00762384,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.13166079,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0017003136,"['Status_Scores', 'Band_Band D', 'Auto_Renewal_Score']"
0,0,0.004438992,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.024532255,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.13357651,"['Status_Scores', 'Total_Net_Paid', 'competitor_mentioned_flag']"
0,1,0.84605956,"['Status_Scores', 'Total_Net_Paid', 'Band_Band B']"
0,0,0.010529449,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
1,1,0.93241143,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.00027879621,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.04495763,"['Status_Scores', 'Sustainability_Score', 'Discount_Amount']"
0,0,0.040601555,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.007362086,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.035676435,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.027617866,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.0036948535,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.036668036,"['Status_Scores', 'Total_Net_Paid', 'Band_Band F1']"
0,0,0.0014984758,"['Status_Scores', 'Renewal_Score_At_Release', 'Payment_Timeframe']"
0,0,0.018908331,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.010395106,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0030006247,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.06986489,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
1,1,0.99902153,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.02143033,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.006958673,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.038815692,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.008314355,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.120398715,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,1,0.8952388,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.01977724,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.0061220936,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.010034462,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.020706557,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.00983519,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
1,1,0.95915735,"['Status_Scores', 'Total_Net_Paid', 'stage_high_risk_flag']"
0,0,0.005102156,"['Status_Scores', 'Band_Band D', 'Auto_Renewal_Score']"
0,0,0.010851232,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.13498087,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.00609279,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.03618692,"['Discount_Amount', 'Payment_Timeframe', 'Total_Net_Paid']"
0,1,0.9657237,"['Discount_Amount', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.012496571,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.2245842,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,1,0.8836042,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.0008632306,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.005563801,"['Status_Scores', 'Payment_Timeframe', 'Band_Band E']"
0,0,0.0025572013,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.034956366,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.055645067,"['Status_Scores', 'Total_Net_Paid', 'Discount_Amount']"
0,0,0.6027869,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.008757048,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
1,1,0.98473823,"['Payment_Timeframe', 'Status_Scores', 'Band_Band B']"
1,1,0.9914179,"['Payment_Timeframe', 'Status_Scores', 'Band_Band B']"
0,0,0.029492175,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.03468504,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
1,1,0.9750563,"['Payment_Timeframe', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.00069591624,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.9929852,"['Payment_Timeframe', 'Status_Scores', 'Discount_Amount']"
0,0,0.59640145,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.0018915307,"['Status_Scores', 'Sustainability_Score', 'Band_Band G']"
0,0,0.001778565,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.2794814,"['Status_Scores', 'Total_Net_Paid', 'Band_Band D']"
1,1,0.9996377,"['Discount_Amount', 'Payment_Timeframe', 'Status_Scores']"
1,1,0.9847942,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0059096515,"['Status_Scores', 'Payment_Timeframe', 'Band_Band D']"
0,0,0.00087755267,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0067965267,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0060334997,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.059627593,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.004803548,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.00036323792,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0014545387,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
1,1,0.9926709,"['Payment_Timeframe', 'Status_Scores', 'Discount_Amount']"
0,0,0.15405965,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.008666075,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0039030209,"['Status_Scores', 'Payment_Timeframe', 'Sustainability_Score']"
0,0,0.021449659,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.10009716,"['Status_Scores', 'Discount_Amount', 'Total_Net_Paid']"
0,0,0.004308393,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.0003472549,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.12826829,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.009691817,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
1,1,0.9877505,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0048019825,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.009217863,"['Status_Scores', 'Band_Band D', 'Discount_Amount']"
1,1,0.9729859,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0002713434,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.011913338,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.03633704,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0045249574,"['Status_Scores', 'Total_Net_Paid', 'Sustainability_Score']"
0,0,0.0032760717,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.05272714,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0016688012,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.0060102553,"['Status_Scores', 'Band_Band D', 'Auto_Renewal_Score']"
1,1,0.9997255,"['Discount_Amount', 'Status_Scores', 'Payment_Timeframe']"
0,0,0.0025826872,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0012844715,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0036778608,"['Status_Scores', 'Payment_Timeframe', 'Band_Band D']"
0,0,0.032989167,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.02596447,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.012824105,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
1,1,0.994538,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0011318594,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.0028788666,"['Status_Scores', 'Sustainability_Score', 'Band_Group']"
0,0,0.010879495,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0027167005,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.022350695,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0020179015,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.004102122,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.024209036,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.7874401,"['Status_Scores', 'Payment_Timeframe', 'Discount_Amount']"
0,0,0.09745285,"['Status_Scores', 'Total_Net_Paid', 'Auto_Renewal_Score']"
0,0,0.26918438,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.09414683,"['Status_Scores', 'Payment_Timeframe', 'Tenure_Years']"
0,0,0.17321181,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.003056051,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
1,1,0.93499815,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.0042880066,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.011517867,"['Status_Scores', 'Auto_Renewal_Score', 'Discount_Amount']"
0,0,0.0010141825,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.006695105,"['Sustainability_Score', 'Status_Scores', 'Total_Net_Paid']"
0,0,0.0025129607,"['Status_Scores', 'Payment_Timeframe', 'Band_Band F']"
1,0,0.65125567,"['Status_Scores', 'Payment_Timeframe', 'Auto_Renewal_Score']"
0,0,0.005759842,"['Status_Scores', 'Band_Band D', 'Payment_Timeframe']"
0,0,0.015565933,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.018642405,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.021238895,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.0030644757,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.00341263,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0014558127,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.009468918,"['Status_Scores', 'Band_Band F', 'Auto_Renewal_Score']"
0,0,0.005333407,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.027610939,"['Status_Scores', 'Payment_Timeframe', 'Band_Band E']"
0,0,0.01735621,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.10348579,"['Status_Scores', 'Auto_Renewal_Score', 'Sustainability_Score']"
0,0,0.0052513382,"['Status_Scores', 'Sustainability_Score', 'Discount_Amount']"
0,0,0.0007354936,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.0043370086,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.001749971,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.11697275,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0030554133,"['Status_Scores', 'Band_Band D', 'Auto_Renewal_Score']"
0,1,0.83187586,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.023535054,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.004941414,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
1,1,0.828716,"['Status_Scores', 'Payment_Timeframe', 'Band_Band B']"
0,0,0.030282699,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.042847384,"['Status_Scores', 'Total_Net_Paid', 'Discount_Amount']"
1,1,0.95720863,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0005240948,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.0070397654,"['Status_Scores', 'Band_Band D', 'Auto_Renewal_Score']"
0,0,0.07760301,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0017490399,"['Status_Scores', 'Band_Band D', 'Payment_Timeframe']"
0,0,0.0020270795,"['Status_Scores', 'Sustainability_Score', 'Band_Band F1']"
0,0,0.64213604,"['Status_Scores', 'Payment_Timeframe', 'Total_Net_Paid']"
0,0,0.006818237,"['Status_Scores', 'Sustainability_Score', 'Tenure_Years']"
0,0,0.013763885,"['Status_Scores', 'Auto_Renewal_Score', 'Total_Net_Paid']"
0,0,0.0019701621,"['Status_Scores', 'Total_Net_Paid', 'Tenure_Years']"
0,0,0.0048379265,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
0,0,0.09249501,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.002170017,"['Status_Scores', 'Sustainability_Score', 'Band_Band D']"
0,0,0.004680061,"['Status_Scores', 'Total_Net_Paid', 'Payment_Timeframe']"
0,0,0.0035466312,"['Status_Scores', 'Sustainability_Score', 'Payment_Timeframe']"
0,0,0.0039957934,"['Status_Scores', 'Sustainability_Score', 'Total_Net_Paid']"
0,0,0.005106018,"['Status_Scores', 'Sustainability_Score', 'Auto_Renewal_Score']"
