Call_ID,Call_Direction,Co_Ref,Call_Date,Churn_Category,Complaint_Category,Customer_Reaction_Category,Agent_Renewal_Pitch_Category,Customer_Renewal_Response_Category,Agent_Response_Category,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Agent_Flagged_Membership_Status_Alert,Agent_Renewal_Initiation,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Price_Switching_Mentioned,Competitor_Value_Comparison,Competitor_Benefits_Mentioned,Topic_Introduced_By,Percentage_Price_Increase_Mentioned,Monetary_Price_Increase_Mentioned,Price_Range_Mentioned,Customer_Asked_For_Justification,Customer_Response,Desire_To_Cancel,Discount_Offered,Justification_Category,Reason_For_Renewal_Category,Agent_Response_To_Cancel_Category,Argument_That_Convinced_Customer_to_Stay_Category,Analysed_Call,Call_Number,Call_Year,Prospect_Renewal_Date,Prospect_Outcome,Days_Before_Renewal,target,Call_Month,days_bucket
685000000000,OUT_BOUND,XV8639,2025-10-16,,,,Discussion / Introduction / Inquiry,Confusion / Uncertainty / Hesitation,Customer Communication,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,1,2025,2025-11-11,Won,26.0,0,10,22-28d
596000000000,OUT_BOUND,XW3328,2025-02-19,,,,Discussion / Introduction / Inquiry,Assessment,Customer Service / Support,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2025,2025-04-03,Won,43.0,0,2,36-45d
597000000000,OUT_BOUND,XW3328,2025-03-04,,,,Annual,Agreement,Payment,No,Unknown,Unknown,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2025,2025-04-03,Won,30.0,0,3,29-35d
506000000000,OUT_BOUND,XW3953,2024-04-08,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,1,2024,2024-05-05,Won,27.0,0,4,22-28d
624000000000,OUT_BOUND,XW3953,2025-04-08,,,Not Mentioned,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,3,2025,2025-05-05,Won,27.0,0,4,22-28d
624000000000,OUT_BOUND,XW3953,2025-04-08,,Price Increase / Rise and Value,Dissatisfaction / Concern / Complaint / Frustration,Auto / Automatic,Price and Cost,Customer Retention,Unknown,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Agent,Yes,Yes,£749 to £799,Yes,Negative,Desired to Cancel,No,External factors,,,,1.0,3,2025,2025-05-05,Won,27.0,0,4,22-28d
509000000000,OUT_BOUND,XW4227,2024-06-03,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-07-06,Won,33.0,0,6,29-35d
691000000000,OUT_BOUND,XW4717,2026-01-05,,,,,,,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,2,2026,2026-02-01,Won,27.0,0,1,22-28d
694000000000,OUT_BOUND,XW6466,2026-02-04,,,,Auto / Automatic,Communication,Assessment,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2026,2026-03-03,Won,27.0,0,2,22-28d
506000000000,OUT_BOUND,XX2414,2024-04-09,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-05-05,Won,26.0,0,4,22-28d
624000000000,OUT_BOUND,XX2414,2025-04-08,,,,Annual,Agreement,Account information,Unknown,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,3,2025,2025-05-05,Won,27.0,0,4,22-28d
595000000000,OUT_BOUND,XX8220,2025-02-04,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,1,2025,2025-03-04,Won,28.0,0,2,22-28d
592000000000,OUT_BOUND,XX9555,2024-12-10,,,Not Mentioned,Expiration / Due,Payments and Billings / Invoice,Payment,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,No,Discount removal / VAT inclusion,Value of product,,,1.0,3,2024,2025-01-12,Won,33.0,0,12,29-35d
591000000000,OUT_BOUND,XY3023,2024-11-15,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-12-12,Won,27.0,0,11,22-28d
688000000000,OUT_BOUND,XY3023,2025-11-17,,Price Increase / Rise and Value,Negotiation,Auto / Automatic,Price and Cost,Discount and Offer,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Customer,No,No,Not Discussed,Yes,Neutral,Renewed,Yes,Incentive offered,Incentive / support offered,,,1.0,3,2025,2025-12-12,Won,25.0,0,11,22-28d
689000000000,IN_BOUND,XY3023,2025-11-26,,Price Increase / Rise and Value,Dissatisfaction / Concern / Complaint / Frustration,Accreditation and Certification,Package,Benefits and Package,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Customer,No,No,Not Discussed,No,Neutral,Renewed,Yes,Value of product,Value of product,,,1.0,4,2025,2025-12-12,Won,16.0,0,11,14-21d
625000000000,OUT_BOUND,XZ8540,2025-04-23,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,8,2025,2025-06-04,Won,42.0,0,4,36-45d
693000000000,OUT_BOUND,YA3122,2026-01-21,,Accreditation and Certification,,,Financial Hardship / Struggles,Customer Retention,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Not Discussed,No,No,Not Discussed,Yes,Negative,Desired to Cancel,No,Other (misidentified),,,,1.0,1,2026,2026-03-02,Won,40.0,0,1,36-45d
565000000000,OUT_BOUND,YA3650,2024-10-22,Financial struggles / Business Problems,,,Cancellation / Termination / Non-Renewal / Closure,Cancellation / Termination / Non-Renewal / Withdrawal,Cancellation / Termination / Closure,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,,,,,1.0,1,2024,2024-11-11,Churned,20.0,1,10,14-21d
540000000000,OUT_BOUND,YA3879,2024-10-02,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-11-10,Won,39.0,0,10,36-45d
564000000000,OUT_BOUND,YA3879,2024-10-11,,,,Expiration / Due,Communication,Customer Service / Support,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,4,2024,2024-11-10,Won,30.0,0,10,29-35d
564000000000,OUT_BOUND,YA3879,2024-10-11,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2024,2024-11-10,Won,30.0,0,10,29-35d
565000000000,OUT_BOUND,YA3879,2024-10-18,,Payment Issues,,,,,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,5,2024,2024-11-10,Won,23.0,0,10,22-28d
565000000000,OUT_BOUND,YA3879,2024-10-23,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,6,2024,2024-11-10,Won,18.0,0,10,14-21d
681000000000,OUT_BOUND,YA8886,2025-08-28,Unnecessary / Not needed,,,Expiration / Due,Accreditation and Certification,Customer Retention,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,,,Incentive / support offered,,1.0,2,2025,2025-10-09,Churned,42.0,1,8,36-45d
681000000000,OUT_BOUND,YA8886,2025-08-28,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-10-09,Churned,42.0,1,8,36-45d
507000000000,OUT_BOUND,YB2231,2024-05-08,,,,,,,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,1,2024,2024-06-05,Won,28.0,0,5,22-28d
508000000000,OUT_BOUND,YB2231,2024-05-10,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,3,2024,2024-06-05,Won,26.0,0,5,22-28d
508000000000,OUT_BOUND,YB2231,2024-05-16,,Process and Auto-Renewal Issues,,Payment and Billings / Invoice,Agreement,Accreditation and Certification,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Renewed,No,,,,,1.0,4,2024,2024-06-05,Won,20.0,0,5,14-21d
508000000000,OUT_BOUND,YB2231,2024-05-20,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,5,2024,2024-06-05,Won,16.0,0,5,14-21d
508000000000,OUT_BOUND,YB2231,2024-05-21,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,6,2024,2024-06-05,Won,15.0,0,5,14-21d
689000000000,OUT_BOUND,YB4507,2025-11-28,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2025,2025-12-12,Won,14.0,0,11,14-21d
593000000000,IN_BOUND,YB8677,2025-01-02,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-02-01,Won,30.0,0,1,29-35d
691000000000,OUT_BOUND,YB8677,2026-01-05,Unnecessary / Not needed,,Not Mentioned,Discussion / Introduction / Inquiry,Quality / Value / Satisfaction of service,Customer Retention,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,No,Not Discussed,No,Negative,Desired to Cancel,No,,,,,1.0,4,2026,2026-02-01,Churned,27.0,1,1,22-28d
692000000000,OUT_BOUND,YB8677,2026-01-13,Client Requirement,,,,Cancellation / Termination / Non-Renewal / Withdrawal,Cancellation / Termination / Closure,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Negative,Desired to Cancel,No,,,,,1.0,5,2026,2026-02-01,Churned,19.0,1,1,14-21d
505000000000,OUT_BOUND,YC4577,2024-04-05,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-05-04,Won,29.0,0,4,29-35d
506000000000,OUT_BOUND,YC4577,2024-04-08,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,3,2024,2024-05-04,Won,26.0,0,4,22-28d
506000000000,OUT_BOUND,YC4577,2024-04-11,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2024,2024-05-04,Won,23.0,0,4,22-28d
679000000000,OUT_BOUND,YC5956,2025-07-24,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,8,2025,2025-09-07,Won,45.0,0,7,36-45d
680000000000,IN_BOUND,YC5956,2025-08-01,,,Hesitation,Expiration / Due,Discount and Offer,Discount and Offer,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Customer,No,No,Not Discussed,No,Neutral,Renewed,Yes,Incentive offered,Incentive / support offered,,,1.0,9,2025,2025-09-07,Won,37.0,0,8,36-45d
680000000000,OUT_BOUND,YC5956,2025-08-04,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unknown,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,12,2025,2025-09-07,Won,34.0,0,8,29-35d
680000000000,OUT_BOUND,YC5956,2025-08-04,,,Agreement / Acceptance / Acknowledgement,Payment and Billings / Invoice,Agreement,Payment,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,Yes,,Incentive / support offered,,,1.0,12,2025,2025-09-07,Won,34.0,0,8,29-35d
680000000000,IN_BOUND,YC5956,2025-08-04,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,12,2025,2025-09-07,Won,34.0,0,8,29-35d
624000000000,OUT_BOUND,YC7102,2025-04-08,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-05-05,Won,27.0,0,4,22-28d
677000000000,OUT_BOUND,YC7976,2025-07-02,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-08-06,Won,35.0,0,7,29-35d
678000000000,IN_BOUND,YC7976,2025-07-16,,Audit,Dissatisfaction / Concern / Complaint / Frustration,Annual,Confusion / Uncertainty / Hesitation,Discount and Offer,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Agent,No,No,799 to 949,Yes,Neutral,Renewed,Yes,Change in band,Incentive / support offered,,,1.0,3,2025,2025-08-06,Won,21.0,0,7,14-21d
594000000000,OUT_BOUND,YD0201,2025-01-06,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-02-02,Won,27.0,0,1,22-28d
685000000000,OUT_BOUND,YD0959,2025-10-15,,Others,Negotiation,Accreditation and Certification,Financial Hardship / Struggles,Accreditation and Certification,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Neutral,Renewed,Yes,Change in band,Value of product,,,1.0,1,2025,2025-11-11,Won,27.0,0,10,22-28d
651000000000,OUT_BOUND,YD3663,2025-05-22,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-06-06,Won,15.0,0,5,14-21d
590000000000,OUT_BOUND,YD4528,2024-11-13,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,2,2024,2024-12-12,Won,29.0,0,11,29-35d
590000000000,OUT_BOUND,YD4528,2024-11-13,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-12-12,Won,29.0,0,11,29-35d
688000000000,OUT_BOUND,YD4528,2025-11-18,,,Not Mentioned,Auto / Automatic,Communication,Customer Communication,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,6,2025,2025-12-12,Won,24.0,0,11,22-28d
624000000000,OUT_BOUND,YD7278,2025-04-11,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,22,2025,2025-05-05,Won,24.0,0,4,22-28d
565000000000,OUT_BOUND,YD9785,2024-10-15,,,,Expiration / Due,Auto / Automatic,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,Contractual and Legal Aspects,,,1.0,1,2024,2024-11-11,Won,27.0,0,10,22-28d
506000000000,OUT_BOUND,YF2687,2024-04-16,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,4,2024,2024-05-05,Won,19.0,0,4,14-21d
506000000000,OUT_BOUND,YF2687,2024-04-16,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,4,2024,2024-05-05,Won,19.0,0,4,14-21d
623000000000,OUT_BOUND,YF2687,2025-04-08,,,,Auto / Automatic,Auto / Automatic,Customer Communication,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,,,,,1.0,5,2025,2025-05-05,Won,27.0,0,4,22-28d
595000000000,OUT_BOUND,YF8471,2025-02-04,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2025,2025-03-03,Won,27.0,0,2,22-28d
679000000000,OUT_BOUND,YG2842,2025-07-25,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,1,2025,2025-08-08,Won,14.0,0,7,14-21d
652000000000,OUT_BOUND,YG4668,2025-06-10,Unnecessary / Not needed,,,Auto / Automatic,Cancellation / Termination / Non-Renewal / Withdrawal,Cancellation / Termination / Closure,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Desired to Cancel,No,,,,,1.0,2,2025,2025-07-06,Churned,26.0,1,6,22-28d
596000000000,OUT_BOUND,YG4726,2025-02-14,,,,Auto / Automatic,Auto / Automatic,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,1,2025,2025-03-03,Won,17.0,0,2,14-21d
695000000000,OUT_BOUND,YG4726,2026-02-11,,,,Annual,Auto / Automatic,Auto / Automatic,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,2,2026,2026-03-03,Won,20.0,0,2,14-21d
625000000000,OUT_BOUND,YH0851,2025-04-30,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,6,2025,2025-06-04,Won,35.0,0,4,29-35d
626000000000,OUT_BOUND,YH0851,2025-05-14,,Price Increase / Rise and Value,,Expiration / Due,Quality / Value / Satisfaction of service,Customer Retention,Unknown,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Agent,No,No,Not Discussed,Yes,Negative,Renewed,No,Value of product,Value of product,,,1.0,7,2025,2025-06-04,Won,21.0,0,5,14-21d
685000000000,OUT_BOUND,YH3818,2025-10-16,,,Discount / Offer,Auto / Automatic,Agreement,Discount and Offer,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Agent,No,No,Not Discussed,No,Positive,Renewed,Yes,Incentive offered,Incentive / support offered,,,1.0,1,2025,2025-11-11,Won,26.0,0,10,22-28d
691000000000,OUT_BOUND,YH4838,2026-01-05,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,5,2026,2026-02-01,Won,27.0,0,1,22-28d
692000000000,OUT_BOUND,YH4838,2026-01-13,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,6,2026,2026-02-01,Won,19.0,0,1,14-21d
564000000000,OUT_BOUND,YI1063,2024-10-04,,Payment Issues,,Expiration / Due,Payments and Billings / Invoice,Account information,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,2,2024,2024-11-10,Won,37.0,0,10,36-45d
564000000000,OUT_BOUND,YI1063,2024-10-11,,,,Not Mentioned,Payments and Billings / Invoice,Account information,No,Unknown,Unknown,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,3,2024,2024-11-10,Won,30.0,0,10,29-35d
685000000000,OUT_BOUND,YI1063,2025-10-10,,,,Expiration / Due,Agreement,Customer Service / Support,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,5,2025,2025-11-10,Won,31.0,0,10,29-35d
685000000000,IN_BOUND,YI1063,2025-10-15,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,6,2025,2025-11-10,Won,26.0,0,10,22-28d
193000000000,OUT_BOUND,YI1383,2024-04-10,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,1,2024,2024-05-05,Won,25.0,0,4,22-28d
506000000000,IN_BOUND,YI1383,2024-04-11,,,,Discussion / Introduction / Inquiry,Communication,Accreditation and Certification,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,2,2024,2024-05-05,Won,24.0,0,4,22-28d
624000000000,OUT_BOUND,YI1383,2025-04-09,,,Not Mentioned,Annual,Agreement,Auto / Automatic,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Renewed,No,,,,,1.0,5,2025,2025-05-05,Won,26.0,0,4,22-28d
594000000000,OUT_BOUND,YI2591,2025-01-06,,,,Auto / Automatic,Agreement,Confirmation / Acceptance / Agreement,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Neutral,Not Discussed,No,,,,,1.0,2,2025,2025-02-02,Won,27.0,0,1,22-28d
508000000000,OUT_BOUND,YJ0316,2024-05-10,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,1,2024,2024-06-11,Churned,32.0,1,5,29-35d
508000000000,OUT_BOUND,YJ0316,2024-05-20,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2024,2024-06-11,Churned,22.0,1,5,22-28d
538000000000,OUT_BOUND,YJ8575,2024-08-27,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,24,2024,2024-10-04,Won,38.0,0,8,36-45d
651000000000,OUT_BOUND,YJ9133,2025-06-03,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,2,2025,2025-07-06,Won,33.0,0,6,29-35d
508000000000,OUT_BOUND,YK0422,2024-05-20,,,,Annual,Auto / Automatic,Customer Communication,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Not Discussed,No,No,Not Discussed,No,Not Discussed,Renewed,No,,,,,1.0,4,2024,2024-07-04,Won,45.0,0,5,36-45d
